 Sample   Time     Commanded 1 Pos   Commanded 2 Pos  Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos   Encoder 4 Pos   Control Effort 1  Control Effort 2

     0    0.000               0               0               1              -1               0               0          0.0000         -0.0101;
     1    0.018               0               0               1              -1               0               0          0.0000         -0.0101;
     2    0.035               0               0               1              -1               0               0          0.0000         -0.2628;
     3    0.053               0               0               1              -1               0               0          0.0000         -0.2628;
     4    0.071               0               0               1              -1               0               0          0.0000         -0.0104;
     5    0.089               0               0               1              -1               0               0          0.0000         -0.0104;
     6    0.106               0               0               1              -1               0               0          0.0000         -0.2628;
     7    0.124               0               0               1              -1               0               0          0.0000         -0.2628;
     8    0.142               0               0               1              -1               0               0          0.0000         -0.0104;
     9    0.159               0               0               1              -1               0               0          0.0000         -0.0104;
    10    0.177               0               0               1              -1               0               0          0.0000         -0.2631;
    11    0.195               0               0               1              -1               0               0          0.0000         -0.2631;
    12    0.213               0               0               1              -1               0               0          0.0000         -0.0104;
    13    0.230               0               0               1              -1               0               0          0.0000         -0.0104;
    14    0.248               0               0               1              -1               0               0          0.0000         -0.2631;
    15    0.266               0               0               1              -1               0               0          0.0000         -0.2631;
    16    0.283               0               0               1              -1               0               0          0.0000         -0.0107;
    17    0.301               0               0               1              -1               0               0          0.0000         -0.0107;
    18    0.319               0               0               1              -1               0               0          0.0000         -0.2631;
    19    0.336               0               0               1              -1               0               0          0.0000         -0.2631;
    20    0.354               0               0               1              -1               0               0          0.0000         -0.0107;
    21    0.372               0               0               1              -1               0               0          0.0000         -0.0107;
    22    0.390               0               0               1               0               0               0          0.0000         -0.2634;
    23    0.407               0               0               1              -1               0               0          0.0000         -0.2634;
    24    0.425               0               0               1              -1               0               0          0.0000         -0.0107;
    25    0.443               0               0               1              -1               0               0          0.0000         -0.0107;
    26    0.460               0               0               1              -1               0               0          0.0000         -0.2634;
    27    0.478               0               0               1              -1               0               0          0.0000         -0.2634;
    28    0.496               0               0               1              -1               0               0          0.0000         -0.0110;
    29    0.514               0               0               1              -1               0               0          0.0000         -0.0110;
    30    0.531               0               0               1              -1               0               0          0.0000         -0.2634;
    31    0.549               0               0               1              -1               0               0          0.0000         -0.2634;
    32    0.567               0               0               1              -1               0               0          0.0000         -0.0110;
    33    0.584               0               0               1              -1               0               0          0.0000         -0.0110;
    34    0.602               0               0               1              -1               0               0         -0.0021         -0.2637;
    35    0.620               0               0               1              -1               0               0         -0.0021         -0.2637;
    36    0.638               0               0               1              -1               0               0         -0.0021         -0.0110;
    37    0.655               0               0               1              -1               0               0         -0.0021         -0.0110;
    38    0.673               0               0               1              -1               0               0         -0.0021         -0.1291;
    39    0.691               0               0               1               0               0               0         -0.0021         -0.2637;
    40    0.708               0               0               1              -1               0               0         -0.0021         -0.0113;
    41    0.726               0               0               1              -1               0               0         -0.0021         -0.1291;
    42    0.744               0               0               1               0               0               0         -0.0040         -0.2637;
    43    0.761               0               0               1              -1               0               0         -0.0040         -0.2637;
    44    0.779               0               0               1              -1               0               0         -0.0040         -0.1291;
    45    0.797               0               0               1               0               0               0         -0.0040         -0.1291;
    46    0.815               0               0               1               0               0               0         -0.0040         -0.2637;
    47    0.832               0               0               1              -1               0               0         -0.0040         -0.2637;
    48    0.850               0               0               1              -1               0               0         -0.0061         -0.1291;
    49    0.868               0               0               1              -1               0               0         -0.0061         -0.1291;
    50    0.885               0               0               1              -1               0               0         -0.0061         -0.0113;
    51    0.903               0               0               1               0               0               0         -0.0061         -0.0113;
    52    0.921               0               0               1              -1               0               0         -0.0061         -0.1291;
    53    0.939               0               0               1              -1               0               0         -0.0079         -0.1291;
    54    0.956               0               0               1               0               0               0         -0.0079         -0.2637;
    55    0.974               0               0               1               0               0               0         -0.0079         -0.2637;
    56    0.992               0               0               1              -1               0               0         -0.0101         -0.0113;
    57    1.009               0               0               1              -1               0               0         -0.0101         -0.1291;
    58    1.027               0               0               1              -1               0               0         -0.0101         -0.1291;
    59    1.045               0               0               1               0               0               0         -0.0122         -0.0113;
    60    1.063               0               0               1               0               0               0         -0.0122         -0.2637;
    61    1.080               0               0               1              -1               0               0         -0.0122         -0.1291;
    62    1.098               0               0               1              -1               0               0         -0.0140         -0.1291;
    63    1.116               0               0               0               0               0               0         -0.0140         -0.1291;
    64    1.133               0               0               0               0               0               0         -0.0140         -0.1459;
    65    1.151               0               0               0              -1               0               0         -0.0162         -0.1294;
    66    1.169               0               0               0              -1               0               0         -0.0162         -0.1294;
    67    1.186               0               0               0               0               0               0         -0.0180         -0.1291;
    68    1.204               0               0               0               0               0               0         -0.0180         -0.2640;
    69    1.222               0               0               0              -1               0               0         -0.0201         -0.2640;
    70    1.240               0               0               0              -1               0               0         -0.0201         -0.1294;
    71    1.257               0               0               0              -1               0               0         -0.0223         -0.1294;
    72    1.275               0               0               0               0               0               0         -0.0223         -0.2640;
    73    1.293               0               0               0               0               0               0         -0.0241         -0.2640;
    74    1.310               0               0               0              -1               0               0         -0.0241         -0.0116;
    75    1.328               0               0               0              -1               0               0         -0.0263         -0.1294;
    76    1.346               0               0               0              -1               0               0         -0.0263         -0.1294;
    77    1.364               0               0               0               0               0               0         -0.0281         -0.1294;
    78    1.381               0               0               0               0               0               0         -0.0302         -0.2640;
    79    1.399               0               0               0              -1               0               0         -0.0302         -0.2640;
    80    1.417               1               0               0              -1               0               0         -0.0324         -0.1294;
    81    1.434               1               0               0              -1               0               0         -0.0342         -0.1294;
    82    1.452               1               0               0              -1               0               0         -0.0342         -0.1294;
    83    1.470               1               0               0               0               0               0         -0.0363         -0.0116;
    84    1.488               1               0               0               0               0               0         -0.0382         -0.2640;
    85    1.505               1               0               0              -1               0               0         -0.0403         -0.1294;
    86    1.523               1               0               0              -1               0               0         -0.0403         -0.1294;
    87    1.541               1               0               0              -1               0               0         -0.0424         -0.1294;
    88    1.558               1               0               0              -1               0               0         -0.0443         -0.0116;
    89    1.576               1               0               0               0               0               0         -0.0464         -0.0116;
    90    1.594               1               0               0              -1               0               0         -0.0482         -0.1294;
    91    1.611               1               0               0              -1               0               0         -0.0504         -0.1294;
    92    1.629               1               0               0              -1               0               0         -0.0525         -0.1294;
    93    1.647               1               0               0              -1               0               0         -0.0543         -0.2640;
    94    1.665               1               0               0              -1               0               0         -0.0565         -0.0116;
    95    1.682               1               0               0              -1               0               0         -0.0583         -0.0116;
    96    1.700               1               0               0              -1               0               0         -0.0604         -0.1294;
    97    1.718               1               0               0              -1               0               0         -0.0626         -0.1294;
    98    1.735               1               0               0               0               0               0         -0.0644         -0.2640;
    99    1.753               1               0               0               0               0               0         -0.0665         -0.2640;
   100    1.771               1               0               0              -1               0               0         -0.0684         -0.0116;
   101    1.789               1               0              -1              -1               0               0         -0.0726         -0.1294;
   102    1.806               1               0              -1              -1               0               0         -0.0745         -0.1294;
   103    1.824               1               0              -1               0               0               0         -0.0766         -0.1294;
   104    1.842               1               0              -1               0               0               0         -0.0784         -0.2640;
   105    1.859               1               0              -1              -1               0               0         -0.0827         -0.2640;
   106    1.877               1               0              -1              -1               0               0         -0.0846         -0.1294;
   107    1.895               1               0              -1              -1               0               0         -0.0867         -0.1294;
   108    1.913               1               0              -1              -1               0               0         -0.0907         -0.1294;
   109    1.930               1               0              -1              -1               0               0         -0.0928         -0.0116;
   110    1.948               2               0              -1               0               0               0         -0.0968         -0.2643;
   111    1.966               2               0              -1              -1               0               0         -0.0986         -0.1294;
   112    1.983               2               0              -1              -1               0               0         -0.1029         -0.1294;
   113    2.001               2               0              -1              -1               0               0         -0.1068         -0.1294;
   114    2.019               2               0              -1              -1               0               0         -0.1087         -0.0116;
   115    2.036               2               0              -1              -1               0               0         -0.1129         -0.0116;
   116    2.054               2               0              -2              -1               0               0         -0.1169         -0.1297;
   117    2.072               2               0              -2              -1               0               0         -0.1187         -0.1294;
   118    2.090               2               0              -2              -1               0               0         -0.1230         -0.1294;
   119    2.107               2               0              -2               0               0               0         -0.1270         -0.1294;
   120    2.125               2               0              -2               0               0               0         -0.1310         -0.2643;
   121    2.143               2               0              -2              -1               0               0         -0.1349         -0.2643;
   122    2.160               2               0              -2              -1               0               0         -0.1389         -0.1297;
   123    2.178               2               0              -2              -1               0               0         -0.1432         -0.1297;
   124    2.196               2               0              -3              -1               0               0         -0.1471         -0.1297;
   125    2.214               2               0              -3               0               0               0         -0.1511         -0.1294;
   126    2.231               2               0              -3               0               0               0         -0.1551         -0.2643;
   127    2.249               3               0              -3              -1               0               0         -0.1612         -0.2643;
   128    2.267               3               0              -3              -1               0               0         -0.1651         -0.1297;
   129    2.284               3               0              -4              -1               0               0         -0.1691         -0.1297;
   130    2.302               3               0              -4              -1               0               0         -0.1752         -0.1297;
   131    2.320               3               0              -4               0               0               0         -0.1792         -0.1297;
   132    2.338               3               0              -4               0               0               0         -0.1835         -0.2643;
   133    2.355               3               0              -5              -1               0               0         -0.1893         -0.1297;
   134    2.373               3               0              -5              -1               0               0         -0.1954         -0.1297;
   135    2.391               3               0              -5              -1               0               0         -0.1993         -0.1297;
   136    2.408               3               0              -6               0               0               0         -0.2054         -0.2643;
   137    2.426               3               0              -6              -1               0               0         -0.2115         -0.2643;
   138    2.444               3               0              -6              -1               0               0         -0.2155         -0.1297;
   139    2.461               3               0              -7              -1               0               0         -0.2216         -0.1297;
   140    2.479               4               0              -7              -1               0               0         -0.2277         -0.1297;
   141    2.497               4               0              -8              -1               0               0         -0.2338         -0.1297;
   142    2.515               4               0              -8              -1               0               0         -0.2396         -0.2643;
   143    2.532               4               0              -8              -1               0               0         -0.2457         -0.1297;
   144    2.550               4               0              -9              -1               0               0         -0.2518         -0.1297;
   145    2.568               4               0              -9              -1               0               0         -0.2579         -0.1297;
   146    2.585               4               0              -9              -1               0               0         -0.2659         -0.1297;
   147    2.603               4               0              -9              -1               0               0         -0.2720         -0.2643;
   148    2.621               4               0              -9              -1               0               0         -0.2781         -0.0116;
   149    2.639               4               0             -10              -1               0               0         -0.2860         -0.1297;
   150    2.656               5               0             -10              -1               0               0         -0.2921         -0.1297;
   151    2.674               5               0             -10              -1               0               0         -0.3001         -0.1297;
   152    2.692               5               0             -10               0               0               0         -0.3083         -0.2643;
   153    2.709               5               0             -10               0               0               0         -0.3144         -0.2643;
   154    2.727               5               0             -10              -1               0               0         -0.3223         -0.0116;
   155    2.745               5               0             -10              -1               0               0         -0.3303         -0.1297;
   156    2.763               5               0             -10              -1               0               0         -0.3385         -0.1297;
   157    2.780               5               0             -10              -1               0               0         -0.3465         -0.1297;
   158    2.798               6               0             -11               0               0               0         -0.3547         -0.2643;
   159    2.816               6               0             -11               0               0               0         -0.3626         -0.2643;
   160    2.833               6               0             -11              -1               0               0         -0.3706         -0.0119;
   161    2.851               6               0             -11              -1               0               0         -0.3806         -0.1297;
   162    2.869               6               0             -12              -1               0               0         -0.3889         -0.1297;
   163    2.886               6               0             -12              -1               0               0         -0.3990         -0.1297;
   164    2.904               6               0             -13               0               0               0         -0.4069         -0.2643;
   165    2.922               6               0             -13               0               0               0         -0.4170         -0.2643;
   166    2.940               7               0             -14              -1               0               0         -0.4270         -0.1297;
   167    2.957               7               0             -15              -1               0               0         -0.3944         -0.1297;
   168    2.975               7               0             -15              -1               0               0         -0.4432         -0.1297;
   169    2.993               7               0             -16              -1               0               0         -0.4512         -0.1297;
   170    3.010               7               0             -17              -1               1               0         -0.1081         -0.2643;
   171    3.028               7               0             -18              -1               2               0         -0.0919         -0.1297;
   172    3.046               8               0             -16              -1               2               0         -0.2811         -0.1297;
   173    3.064               8               0             -16              -1               1               0         -2.2821         -0.1297;
   174    3.081               8               0             -16              -1               1               0         -0.4734         -0.1297;
   175    3.099               8               0             -17               0               1               0         -0.4857         -0.2643;
   176    3.117               8               0             -19               0               1               0         -0.4976         -0.1465;
   177    3.134               8               0             -20              -1               2               0          0.7949         -0.1297;
   178    3.152               9               0             -21              -1               2               0         -0.4554         -0.1297;
   179    3.170               9               0             -22              -1               2               0         -0.4673         -0.1297;
   180    3.188               9               0             -22               0               2               0          0.1719         -0.2643;
   181    3.205               9               0             -23              -1               2               0         -0.2439         -0.2643;
   182    3.223               9               0             -23              -1               3               0         -0.2357         -0.1297;
   183    3.241              10               0             -24              -1               3               0         -0.2683         -0.1297;
   184    3.258              10               0             -24              -1               2               0         -0.5299         -0.1297;
   185    3.276              10               0             -24               0               2               0         -0.5440         -0.1297;
   186    3.294              10               0             -25               0               2               0         -0.5562         -0.2643;
   187    3.311              10               0             -26              -1               2               0         -0.5702         -0.2643;
   188    3.329              11               0             -28              -1               3               0          0.7183         -0.0119;
   189    3.347              11               0             -29              -1               3               0         -0.5339         -0.1297;
   190    3.365              11               0             -30              -1               3               0         -0.5479         -0.1297;
   191    3.382              11               0             -31              -1               3               0         -0.5623         -0.1297;
   192    3.400              12               0             -32              -1               3               0         -0.5781         -0.1297;
   193    3.418              12               0             -33              -1               3               0         -0.3971         -0.0119;
   194    3.435              12               0             -34              -1               3               0         -0.4399         -0.1297;
   195    3.453              12               0             -34              -1               4               0         -0.4399         -0.1297;
   196    3.471              12               0             -35              -1               4               0         -0.4032         -0.1297;
   197    3.489              13               0             -36              -1               4               0         -0.4460         -0.1297;
   198    3.506              13               0             -36              -1               4               0         -0.5763         -0.1297;
   199    3.524              13               0             -37              -1               4               0         -0.5925         -0.2643;
   200    3.542              13               0             -38              -1               4               0         -0.6105         -0.0119;
   201    3.559              14               0             -39              -1               4               0         -0.6267         -0.1297;
   202    3.577              14               0             -40              -1               4               0         -0.6447         -0.1297;
   203    3.595              14               0             -42              -1               4               0         -0.6609         -0.1297;
   204    3.613              15               0             -43              -1               4               0         -0.6789         -0.0119;
   205    3.630              15               0             -46              -1               4               0         -0.6972         -0.0119;
   206    3.648              15               0             -48              -1               5               0         -0.6725         -0.1297;
   207    3.666              15               0             -50              -1               7               0          0.3892         -0.1297;
   208    3.683              16               0             -51              -1               7               0         -0.5601         -0.1297;
   209    3.701              16               0             -52              -1               7               0         -0.5803         -0.1297;
   210    3.719              16               0             -52              -1               6               0         -2.5137         -0.1297;
   211    3.736              17               0             -53              -1               6               0         -0.7152         -0.1297;
   212    3.754              17               0             -56              -1               6               0         -0.7353         -0.0119;
   213    3.772              17               0             -58               0               7               0          0.5470         -0.0119;
   214    3.790              18               0             -61              -1               7               0         -0.0598         -0.1297;
   215    3.807              18               0             -62              -1               8               0         -0.1459         -0.1297;
   216    3.825              18               0             -64              -1               8               0         -0.6587         -0.1297;
   217    3.843              19               0             -65              -1               8               0         -0.6810         -0.1297;
   218    3.860              19               0             -67              -1               8               0         -0.7033         -0.1297;
   219    3.878              19               0             -69              -1               8               0         -0.7253         -0.2643;
   220    3.896              20               0             -71              -1               8               0         -0.6661         -0.0119;
   221    3.914              20               0             -74              -1               9               0          0.5003         -0.0119;
   222    3.931              20               0             -76              -1              10               0         -0.0824         -0.1297;
   223    3.949              21               0             -78              -1              10               0         -0.6871         -0.1297;
   224    3.967              21               0             -80              -1              10               0         -0.7091         -0.1297;
   225    3.984              21               0             -82              -1              10               0         -0.7335         -0.1297;
   226    4.002              22               0             -84              -1              10               0         -0.7576         -0.0119;
   227    4.020              22               0             -87               0              10               0         -0.6557         -0.0119;
   228    4.038              23               0             -90              -1              11               0          0.3501         -0.1297;
   229    4.055              23               0             -93              -1              12               0         -0.3303         -0.1297;
   230    4.073              23               0             -95              -1              12               0         -0.7253         -0.1297;
   231    4.091              24               0             -97              -1              12               0         -0.7494         -0.1297;
   232    4.108              24               0            -100              -1              12               0         -0.7738         -0.1297;
   233    4.126              24               0            -103              -1              12               0         -0.6291         -0.0119;
   234    4.144              25               0            -106              -1              13               0         -0.3098         -0.1297;
   235    4.161              25               0            -109              -1              14               0         -0.4118         -0.1297;
   236    4.179              26               0            -111              -1              14               0         -0.7454         -0.1297;
   237    4.197              26               0            -114              -1              14               0         -0.7717         -0.1297;
   238    4.215              26               0            -117              -1              14               0         -0.7979         -0.1297;
   239    4.232              27               0            -121               0              14               0         -0.6572         -0.0119;
   240    4.250              27               0            -124               0              15               0          0.3483         -0.2643;
   241    4.268              28               0            -128              -1              16               0         -0.3706         -0.1297;
   242    4.285              28               0            -131              -1              16               0         -0.5702         -0.1297;
   243    4.303              28               0            -134              -1              17               0         -0.4499         -0.1297;
   244    4.321              29               0            -138              -1              17               0         -0.6068         -0.1297;
   245    4.339              29               0            -141              -1              17               0         -0.6248         -0.1297;
   246    4.356              30               0            -145               0              18               0         -0.5904         -0.2643;
   247    4.374              30               0            -149              -1              18               0         -0.3993         -0.2643;
   248    4.392              30               0            -152              -1              19               0         -0.4298         -0.1297;
   249    4.409              31               0            -156              -1              19               0         -0.7656         -0.1297;
   250    4.427              31               0            -159              -1              19               0         -0.7918         -0.1297;
   251    4.445              32               0            -163              -1              19               0         -0.7772         -0.1297;
   252    4.463              32               0            -167              -1              19               0         -0.7140         -0.1465;
   253    4.480              33               0            -172              -1              20               0         -0.3562         -0.0119;
   254    4.498              33               0            -176              -1              21               0         -0.2158         -0.1297;
   255    4.516              33               0            -180              -1              22               0         -0.2732         -0.1297;
   256    4.533              34               0            -183              -1              22               0         -0.7595         -0.1297;
   257    4.551              34               0            -186              -1              22               0         -0.7857         -0.1297;
   258    4.569              35               0            -190               0              22               0         -0.8120         -0.2643;
   259    4.586              35               0            -194               0              22               0         -0.8382         -0.2643;
   260    4.604              35               0            -198              -1              22               0         -0.8645         -0.1297;
   261    4.622              36               0            -203              -1              22               0         -0.8926         -0.1297;
   262    4.640              36               0            -208              -1              22               0         -0.8779         -0.0119;
   263    4.657              37               0            -213              -1              23               0          0.2824         -0.0119;
   264    4.675              37               0            -218              -1              24               0         -0.2659         -0.1297;
   265    4.693              37               0            -223              -1              24               0         -0.8663         -0.1297;
   266    4.710              38               0            -227              -1              24               0         -0.5955         -0.1297;
   267    4.728              38               0            -232              -1              25               0         -0.5916         -0.1297;
   268    4.746              39               0            -236              -1              25               0         -0.8803         -0.1297;
   269    4.764              39               0            -241              -1              25               0         -0.9048         -0.0119;
   270    4.781              39               0            -246              -1              25               0         -0.7659         -0.1297;
   271    4.799              40               0            -252              -1              26               0          0.2842         -0.1297;
   272    4.817              40               0            -257              -1              27               0         -0.3880         -0.1297;
   273    4.834              41               0            -261              -1              27               0         -0.8745         -0.1297;
   274    4.852              41               0            -266              -1              27               0         -0.8987         -0.1297;
   275    4.870              41               0            -272              -1              27               0         -0.9228         -0.2643;
   276    4.888              42               0            -278              -1              27               0         -0.8248         -0.0119;
   277    4.905              42               0            -284              -1              28               0          0.1401         -0.0119;
   278    4.923              42               0            -290              -1              29               0          0.0336         -0.1297;
   279    4.941              43               0            -295              -1              30               0         -0.4350         -0.1297;
   280    4.958              43               0            -300              -1              30               0         -0.8443         -0.1297;
   281    4.976              43               0            -306              -1              30               0         -0.8663         -0.1297;
   282    4.994              44               0            -312              -1              30               0         -0.8477         -0.0119;
   283    5.011              44               0            -319              -1              30               0         -0.7378         -0.0119;
   284    5.029              44               0            -325              -1              32               0         -0.3657         -0.1297;
   285    5.047              45               0            -331              -1              32               0         -0.4209         -0.1297;
   286    5.065              45               0            -337              -1              33               0         -0.3581         -0.1297;
   287    5.082              45               0            -343              -1              33               0         -0.7979         -0.1297;
   288    5.100              46               0            -348              -1              33               0         -0.8181         -0.1297;
   289    5.118              46               0            -355              -1              33               0         -0.8361         -0.1297;
   290    5.135              46               0            -361              -1              33               0         -0.7323         -0.2643;
   291    5.153              47               0            -367              -1              33               0         -0.6975         -0.1297;
   292    5.171              47               0            -374              -1              35               0         -0.3642         -0.1297;
   293    5.189              47               0            -380              -1              35               0         -0.5842         -0.1297;
   294    5.206              47               0            -385              -1              35               0         -0.7940         -0.1297;
   295    5.224              48               0            -391              -1              35               0         -0.8080         -0.1297;
   296    5.242              48               0            -397              -1              35               0         -0.8242         -0.1297;
   297    5.259              48               0            -403               0              35               0         -0.8382         -0.1297;
   298    5.277              48               0            -409              -1              35               0         -0.8523         -0.2643;
   299    5.295              48               0            -416              -1              35               0         -0.8645         -0.1297;
   300    5.313              49               0            -423              -1              35               0         -0.8764         -0.1297;
   301    5.330              49               0            -431              -1              35               0         -0.8886         -0.1297;
   302    5.348              49               0            -439              -1              35               0         -0.8578         -0.0119;
   303    5.366              49               0            -447               0              36               0          0.5201         -0.0119;
   304    5.383              49               0            -454              -1              38               0          0.2299         -0.1297;
   305    5.401              49               0            -461              -1              38               0         -0.7335         -0.1297;
   306    5.419              50               0            -468              -1              38               0         -0.7415         -0.1297;
   307    5.436              50               0            -475              -1              38               0         -0.7494         -0.1297;
