 Sample   Time     Commanded 1 Pos   Commanded 2 Pos  Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos   Encoder 4 Pos   Control Effort 1  Control Effort 2

     0    0.000               0               0               0              -1               0               0          0.0000         -0.2787;
     1    0.018               0               0               0              -2               0               0          0.0000         -0.2787;
     2    0.035               0               0               0              -1               0               0          0.0000         -0.2787;
     3    0.053               0               0               0              -2               0               0          0.0000         -0.2787;
     4    0.071               0               0               0              -1               0               0          0.0000         -0.2787;
     5    0.089               0               0               0              -2               0               0          0.0000         -0.2787;
     6    0.106               0               0               0              -1               0               0          0.0000         -0.2790;
     7    0.124               0               0               0              -2               0               0          0.0000         -0.2790;
     8    0.142               0               0               0              -1               0               0          0.0000         -0.2790;
     9    0.159               0               0               0              -2               0               0          0.0000         -0.2790;
    10    0.177               0               0               0              -1               0               0          0.0000         -0.2790;
    11    0.195               0               0               0              -2               0               0          0.0000         -0.2790;
    12    0.213               0               0               0              -1               0               0          0.0000         -0.2790;
    13    0.230               0               0               0              -2               0               0          0.0000         -0.2793;
    14    0.248               0               0               0              -1               0               0          0.0000         -0.2793;
    15    0.266               0               0               0              -2               0               0          0.0000         -0.2793;
    16    0.283               0               0               0              -1               0               0          0.0000         -0.2793;
    17    0.301               0               0               0              -2               0               0          0.0000         -0.2793;
    18    0.319               0               0               0              -1               0               0          0.0000         -0.2793;
    19    0.336               0               0               0              -2               0               0          0.0000         -0.2793;
    20    0.354               0               0               0              -1               0               0          0.0000         -0.2796;
    21    0.372               0               0               0              -2               0               0          0.0000         -0.2796;
    22    0.390               0               0               0              -1               0               0          0.0000         -0.2796;
    23    0.407               0               0               0              -2               0               0          0.0000         -0.2796;
    24    0.425               0               0               0              -1               0               0          0.0000         -0.2796;
    25    0.443               0               0               0              -2               0               0          0.0000         -0.2796;
    26    0.460               0               0               0              -1               0               0          0.0000         -0.2796;
    27    0.478               0               0               0              -2               0               0          0.0000         -0.2799;
    28    0.496               0               0               0              -1               0               0          0.0000         -0.2799;
    29    0.514               0               0               0              -2               0               0          0.0000         -0.2799;
    30    0.531               0               0               0              -1               0               0          0.0000         -0.0275;
    31    0.549               0               0               0              -1               0               0          0.0000         -0.1621;
    32    0.567               0               0               0              -2               0               0          0.0000         -0.1453;
    33    0.584               0               0               0              -2               0               0          0.0000         -0.2799;
    34    0.602               0               0               0              -1               0               0         -0.0021         -0.1621;
    35    0.620               0               0               0              -1               0               0         -0.0021         -0.0275;
    36    0.638               0               0               0              -2               0               0         -0.0021         -0.2802;
    37    0.655               0               0               0              -2               0               0         -0.0021         -0.1456;
    38    0.673               0               0               0              -1               0               0         -0.0021         -0.2802;
    39    0.691               0               0               0              -1               0               0         -0.0021         -0.1624;
    40    0.708               0               0               0              -2               0               0         -0.0021         -0.1456;
    41    0.726               0               0               0              -2               0               0         -0.0021         -0.1456;
    42    0.744               0               0               0              -1               0               0         -0.0040         -0.0278;
    43    0.761               0               0               0              -2               0               0         -0.0040         -0.1624;
    44    0.779               0               0               0              -2               0               0         -0.0040         -0.1456;
    45    0.797               0               0               0              -2               0               0         -0.0040         -0.2802;
    46    0.815               0               0               0              -2               0               0         -0.0040         -0.0278;
    47    0.832               0               0               0              -2               0               0         -0.0040         -0.0278;
    48    0.850               0               0               0              -2               0               0         -0.0061         -0.1459;
    49    0.868               0               0               0              -1               0               0         -0.0061         -0.2805;
    50    0.885               0               0               0              -2               0               0         -0.0061         -0.1627;
    51    0.903               0               0               0              -2               0               0         -0.0061         -0.1459;
    52    0.921               0               0               0              -2               0               0         -0.0061         -0.1459;
    53    0.939               0               0               0              -1               0               0         -0.0079         -0.0281;
    54    0.956               0               0               0              -2               0               0         -0.0079         -0.2805;
    55    0.974               0               0               0              -2               0               0         -0.0079         -0.1459;
    56    0.992               0               0               0              -1               0               0         -0.0101         -0.1459;
    57    1.009               0               0               0              -1               0               0         -0.0101         -0.0281;
    58    1.027               0               0               0              -2               0               0         -0.0101         -0.0281;
    59    1.045               0               0               0              -2               0               0         -0.0101         -0.1459;
    60    1.063               0               0               0              -2               0               0         -0.0122         -0.2808;
    61    1.080               0               0               0              -2               0               0         -0.0122         -0.2808;
    62    1.098               0               0               0              -2               0               0         -0.0140         -0.0281;
    63    1.116               0               0               0              -2               0               0         -0.0140         -0.1462;
    64    1.133               0               0               0              -1               0               0         -0.0140         -0.2808;
    65    1.151               0               0               0              -2               0               0         -0.0162         -0.2808;
    66    1.169               0               0               0              -2               0               0         -0.0162         -0.1462;
    67    1.186               0               0               0              -2               0               0         -0.0180         -0.1462;
    68    1.204               0               0               0              -1               0               0         -0.0180         -0.0284;
    69    1.222               0               0               0              -1               0               0         -0.0180         -0.0284;
    70    1.240               0               0               0              -2               0               0         -0.0201         -0.1462;
    71    1.257               0               0               0              -2               0               0         -0.0201         -0.1462;
    72    1.275               0               0               0              -1               0               0         -0.0223         -0.0284;
    73    1.293               0               0               0              -2               0               0         -0.0241         -0.1630;
    74    1.310               0               0               0              -2               0               0         -0.0241         -0.1462;
    75    1.328               0               0               0              -2               0               0         -0.0263         -0.1462;
    76    1.346               0               0               0              -2               0               0         -0.0263         -0.2811;
    77    1.364               0               0               0              -2               0               0         -0.0281         -0.2811;
    78    1.381               0               0               0              -2               0               0         -0.0302         -0.1465;
    79    1.399               0               0               0              -1               0               0         -0.0302         -0.1465;
    80    1.417               1               0               0              -2               0               0         -0.0324         -0.2811;
    81    1.434               1               0               0              -1               0               0         -0.0342         -0.0287;
    82    1.452               1               0               0              -2               0               0         -0.0342         -0.1465;
    83    1.470               1               0               0              -2               0               0         -0.0363         -0.2811;
    84    1.488               1               0               0              -2               0               0         -0.0382         -0.0287;
    85    1.505               1               0               0              -2               0               0         -0.0403         -0.0287;
    86    1.523               1               0               0              -2               0               0         -0.0403         -0.1465;
    87    1.541               1               0              -1              -1               0               0         -0.0424         -0.2811;
    88    1.558               1               0              -1              -2               0               0         -0.0443         -0.1633;
    89    1.576               1               0              -1              -2               0               0         -0.0464         -0.1465;
    90    1.594               1               0              -1              -2               0               0         -0.0482         -0.1465;
    91    1.611               1               0              -1              -2               0               0         -0.0504         -0.2814;
    92    1.629               1               0              -1              -2               0               0         -0.0525         -0.0287;
    93    1.647               1               0              -1              -2               0               0         -0.0543         -0.0290;
    94    1.665               1               0              -1              -2               0               0         -0.0565         -0.1468;
    95    1.682               1               0              -1              -1               0               0         -0.0583         -0.1468;
    96    1.700               1               0              -1              -2               0               0         -0.0604         -0.2814;
    97    1.718               1               0              -1              -2               0               0         -0.0626         -0.2814;
    98    1.735               1               0              -1              -2               0               0         -0.0644         -0.1468;
    99    1.753               1               0              -1              -2               0               0         -0.0665         -0.1468;
   100    1.771               1               0              -1              -1               0               0         -0.0684         -0.0290;
   101    1.789               1               0              -1              -2               0               0         -0.0705         -0.0290;
   102    1.806               1               0              -1              -2               0               0         -0.0745         -0.1468;
   103    1.824               1               0              -1              -2               0               0         -0.0766         -0.1468;
   104    1.842               1               0              -1              -1               0               0         -0.0784         -0.0290;
   105    1.859               1               0              -1              -2               0               0         -0.0827         -0.0290;
   106    1.877               1               0              -1              -2               0               0         -0.0846         -0.1471;
   107    1.895               1               0              -1              -2               0               0         -0.0867         -0.1471;
   108    1.913               1               0              -1              -1               0               0         -0.0907         -0.0290;
   109    1.930               1               0              -1              -2               0               0         -0.0928         -0.0290;
   110    1.948               2               0              -1              -2               0               0         -0.0968         -0.1471;
   111    1.966               2               0              -1              -2               0               0         -0.0986         -0.1471;
   112    1.983               2               0              -1              -1               0               0         -0.1029         -0.2817;
   113    2.001               2               0              -1              -2               0               0         -0.1068         -0.2817;
   114    2.019               2               0              -2              -2               0               0         -0.1087         -0.0293;
   115    2.036               2               0              -2              -2               0               0         -0.1129         -0.1471;
   116    2.054               2               0              -2              -2               0               0         -0.1169         -0.1471;
   117    2.072               2               0              -2              -1               0               0         -0.1187         -0.0293;
   118    2.090               2               0              -2              -2               0               0         -0.1230         -0.2817;
   119    2.107               2               0              -2              -2               0               0         -0.1270         -0.1471;
   120    2.125               2               0              -2              -2               0               0         -0.1310         -0.1471;
   121    2.143               2               0              -2              -2               0               0         -0.1349         -0.2817;
   122    2.160               2               0              -2              -2               0               0         -0.1389         -0.0293;
   123    2.178               2               0              -3              -2               0               0         -0.1432         -0.0293;
   124    2.196               2               0              -3              -2               0               0         -0.1471         -0.1474;
   125    2.214               2               0              -3              -2               0               0         -0.1511         -0.2821;
   126    2.231               2               0              -3              -2               0               0         -0.1551         -0.0296;
   127    2.249               3               0              -3              -2               0               0         -0.1612         -0.0296;
   128    2.267               3               0              -4              -2               0               0         -0.1651         -0.1474;
   129    2.284               3               0              -4              -1               0               0         -0.1691         -0.1474;
   130    2.302               3               0              -4              -2               0               0         -0.1734         -0.2821;
   131    2.320               3               0              -4              -2               0               0         -0.1792         -0.2821;
   132    2.338               3               0              -4              -2               0               0         -0.1835         -0.1474;
   133    2.355               3               0              -4              -2               0               0         -0.1893         -0.1474;
   134    2.373               3               0              -5              -1               0               0         -0.1935         -0.0296;
   135    2.391               3               0              -5              -2               0               0         -0.1993         -0.0296;
   136    2.408               3               0              -5              -2               0               0         -0.2054         -0.1474;
   137    2.426               3               0              -5              -2               0               0         -0.2094         -0.1474;
   138    2.444               3               0              -5              -2               0               0         -0.2155         -0.2824;
   139    2.461               3               0              -5              -2               0               0         -0.2216         -0.2824;
   140    2.479               4               0              -5              -2               0               0         -0.2277         -0.0296;
   141    2.497               4               0              -6              -2               0               0         -0.2338         -0.1477;
   142    2.515               4               0              -6              -2               0               0         -0.2396         -0.1477;
   143    2.532               4               0              -6              -1               0               0         -0.2457         -0.0296;
   144    2.550               4               0              -6              -2               0               0         -0.2518         -0.2824;
   145    2.568               4               0              -6              -2               0               0         -0.2579         -0.1477;
   146    2.585               4               0              -7              -2               0               0         -0.2659         -0.1477;
   147    2.603               4               0              -7              -2               0               0         -0.2720         -0.2824;
   148    2.621               4               0              -7              -2               0               0         -0.2781         -0.0299;
   149    2.639               4               0              -8              -2               0               0         -0.2860         -0.0299;
   150    2.656               5               0              -8              -2               0               0         -0.2921         -0.1477;
   151    2.674               5               0              -9              -1               0               0         -0.3001         -0.1477;
   152    2.692               5               0              -9              -2               0               0         -0.3062         -0.2824;
   153    2.709               5               0              -9              -2               0               0         -0.3144         -0.2824;
   154    2.727               5               0             -10              -2               0               0         -0.3223         -0.1477;
   155    2.745               5               0             -10              -2               0               0         -0.3303         -0.1477;
   156    2.763               5               0             -10              -2               0               0         -0.3385         -0.2827;
   157    2.780               5               0             -11              -2               0               0         -0.3465         -0.2827;
   158    2.798               6               0             -11              -2               0               0         -0.3547         -0.0299;
   159    2.816               6               0             -11              -2               0               0         -0.3626         -0.1480;
   160    2.833               6               0             -12              -2               0               0         -0.3706         -0.1480;
   161    2.851               6               0             -12              -2               0               0         -0.3806         -0.2827;
   162    2.869               6               0             -12              -2               0               0         -0.3889         -0.0302;
   163    2.886               6               0             -13              -2               0               0         -0.3968         -0.0302;
   164    2.904               6               0             -13              -2               0               0         -0.4069         -0.1480;
   165    2.922               6               0             -13              -2               0               0         -0.4170         -0.1480;
   166    2.940               7               0             -14              -1               0               0         -0.4252         -0.2827;
   167    2.957               7               0             -14              -2               0               0         -0.4353         -0.2827;
   168    2.975               7               0             -15              -2               0               0         -0.4454         -0.0302;
   169    2.993               7               0             -15              -2               0               0         -0.4554         -0.1480;
   170    3.010               7               0             -16              -2               0               0         -0.4655         -0.1480;
   171    3.028               7               0             -17              -2               2               0          0.7821         -0.2827;
   172    3.046               8               0             -17              -2               2               0         -0.3889         -0.0302;
   173    3.064               8               0             -18              -2               2               0         -0.4008         -0.1480;
   174    3.081               8               0             -18              -2               2               0         -0.4109         -0.1480;
   175    3.099               8               0             -18              -2               2               0         -0.4231         -0.2827;
   176    3.117               8               0             -18              -2               1               0         -0.4332         -0.0302;
   177    3.134               8               0             -18              -2               1               0         -0.5098         -0.1480;
   178    3.152               9               0             -18              -2               1               0         -0.5220         -0.2830;
   179    3.170               9               0             -19              -2               1               0         -0.5339         -0.2830;
   180    3.188               9               0             -20              -2               1               0         -0.5461         -0.0305;
   181    3.205               9               0             -21              -2               2               0         -0.4936         -0.1484;
   182    3.223               9               0             -22              -2               2               0         -0.5058         -0.1484;
   183    3.241              10               0             -23              -1               2               0         -0.0464         -0.0305;
   184    3.258              10               0             -24              -2               3               0         -0.3001         -0.1484;
   185    3.276              10               0             -24              -2               3               0         -0.3123         -0.1484;
   186    3.294              10               0             -25              -2               3               0         -0.4634         -0.1484;
   187    3.311              10               0             -25              -1               3               0         -0.4774         -0.1484;
   188    3.329              11               0             -25              -2               3               0         -0.4915         -0.2830;
   189    3.347              11               0             -25              -2               3               0         -0.5058         -0.1484;
   190    3.365              11               0             -26              -2               3               0         -0.5198         -0.1484;
   191    3.382              11               0             -26              -2               3               0         -0.5339         -0.1484;
   192    3.400              12               0             -27              -1               3               0         -0.5479         -0.0305;
   193    3.418              12               0             -28              -2               3               0         -0.5641         -0.0305;
   194    3.435              12               0             -29              -2               3               0         -0.5781         -0.1484;
   195    3.453              12               0             -30              -2               3               0         -0.5943         -0.1484;
   196    3.471              12               0             -31              -2               3               0         -0.5824         -0.1484;
   197    3.489              13               0             -33              -1               4               0          0.4274         -0.0305;
   198    3.506              13               0             -34              -2               5               0         -0.3446         -0.2833;
   199    3.524              13               0             -35              -2               5               0         -0.5299         -0.1487;
   200    3.542              13               0             -35              -2               5               0         -0.5461         -0.1487;
   201    3.559              14               0             -36              -2               5               0         -0.4512         -0.1487;
   202    3.577              14               0             -37              -1               6               0         -0.4231         -0.2833;
   203    3.595              14               0             -38              -2               6               0         -0.4231         -0.2833;
   204    3.613              15               0             -39              -2               6               0         -0.5278         -0.0308;
   205    3.630              15               0             -40              -2               6               0         -0.5702         -0.1487;
   206    3.648              15               0             -41              -2               6               0         -0.5882         -0.1487;
   207    3.666              15               0             -42              -2               6               0         -0.6065         -0.1487;
   208    3.683              16               0             -44              -2               6               0         -0.6004         -0.2833;
   209    3.701              16               0             -45              -2               6               0         -0.5864         -0.2833;
   210    3.719              16               0             -47              -2               7               0          0.1874         -0.1487;
   211    3.736              17               0             -49              -2               8               0          0.0928         -0.1487;
   212    3.754              17               0             -50              -2               9               0         -0.3666         -0.1487;
   213    3.772              17               0             -51              -2               9               0         -0.5321         -0.2833;
   214    3.790              18               0             -52              -2               9               0         -0.5540         -0.0308;
   215    3.807              18               0             -53              -2               9               0         -0.5742         -0.1487;
   216    3.825              18               0             -55              -2               9               0         -0.5965         -0.1487;
   217    3.843              19               0             -56              -2               9               0         -0.6166         -0.1487;
   218    3.860              19               0             -58              -1               9               0         -0.5803         -0.0308;
   219    3.878              19               0             -60              -2              10               0          0.0101         -0.0308;
   220    3.896              20               0             -62              -2              11               0         -0.3648         -0.1490;
   221    3.914              20               0             -64              -2              11               0         -0.4310         -0.1490;
   222    3.931              20               0             -66              -2              11               0         -0.4069         -0.1490;
   223    3.949              21               0             -68              -2              12               0         -0.4008         -0.1487;
   224    3.967              21               0             -69              -1              12               0         -0.5299         -0.0308;
   225    3.984              21               0             -71              -2              12               0         -0.4310         -0.0308;
   226    4.002              22               0             -73              -2              13               0         -0.4310         -0.1490;
   227    4.020              22               0             -75              -2              13               0         -0.4292         -0.1490;
   228    4.038              23               0             -77              -2              14               0         -0.4292         -0.1490;
   229    4.055              23               0             -79              -1              14               0         -0.4029         -0.0311;
   230    4.073              23               0             -81              -2              14               0         -0.5177         -0.1490;
   231    4.091              24               0             -83              -2              14               0         -0.4997         -0.1490;
   232    4.108              24               0             -86              -2              15               0         -0.1673         -0.1490;
   233    4.126              24               0             -88              -2              16               0         -0.3788         -0.2836;
   234    4.144              25               0             -91              -2              17               0         -0.2720         -0.0311;
   235    4.161              25               0             -93              -2              17               0         -0.3828         -0.1490;
   236    4.179              26               0             -95              -2              17               0         -0.5540         -0.1490;
   237    4.197              26               0             -97              -2              17               0         -0.4472         -0.1490;
   238    4.215              26               0            -100              -2              18               0         -0.4512         -0.2836;
   239    4.232              27               0            -102              -2              18               0         -0.4573         -0.2836;
   240    4.250              27               0            -105              -2              18               0         -0.4573         -0.1490;
   241    4.268              28               0            -107              -2              19               0         -0.4612         -0.1490;
   242    4.285              28               0            -110              -2              19               0         -0.4655         -0.1490;
   243    4.303              28               0            -113              -2              19               0         -0.4371         -0.2836;
   244    4.321              29               0            -115              -2              20               0         -0.2033         -0.0311;
   245    4.339              29               0            -118              -2              21               0         -0.3666         -0.1490;
   246    4.356              30               0            -120              -2              21               0         -0.3889         -0.1490;
   247    4.374              30               0            -123              -2              21               0         -0.5842         -0.1490;
   248    4.392              30               0            -125              -2              21               0         -0.6105         -0.1490;
   249    4.409              31               0            -127              -1              21               0         -0.6368         -0.0311;
   250    4.427              31               0            -130              -2              21               0         -0.6630         -0.1490;
   251    4.445              32               0            -133              -2              21               0         -0.6648         -0.1490;
   252    4.463              32               0            -136              -2              21               0         -0.6325         -0.1490;
   253    4.480              33               0            -139              -1              22               0         -0.0201         -0.1490;
   254    4.498              33               0            -143              -2              23               0         -0.4756         -0.2839;
   255    4.516              33               0            -146              -2              23               0         -0.5479         -0.1493;
   256    4.533              34               0            -149              -2              23               0         -0.6688         -0.1493;
   257    4.551              34               0            -152              -2              23               0         -0.5781         -0.1493;
   258    4.569              35               0            -155              -2              24               0         -0.5842         -0.1493;
   259    4.586              35               0            -158              -1              24               0         -0.5922         -0.0311;
   260    4.604              35               0            -161              -2              24               0         -0.5965         -0.1493;
   261    4.622              36               0            -164              -2              25               0         -0.6004         -0.1493;
   262    4.640              36               0            -167              -2              25               0         -0.6065         -0.1493;
   263    4.657              37               0            -170              -1              25               0         -0.7515         -0.1493;
   264    4.675              37               0            -173              -2              25               0         -0.7778         -0.2839;
   265    4.693              37               0            -176              -2              25               0         -0.8040         -0.1493;
   266    4.710              38               0            -180              -2              25               0         -0.7515         -0.1493;
   267    4.728              38               0            -183              -2              25               0         -0.7918         -0.1493;
   268    4.746              39               0            -187              -1              26               0         -0.2054         -0.2839;
   269    4.764              39               0            -191              -2              27               0         -0.6346         -0.2839;
   270    4.781              39               0            -195              -2              27               0         -0.6325         -0.1493;
   271    4.799              40               0            -198              -2              27               0         -0.7998         -0.1493;
   272    4.817              40               0            -202              -2              27               0         -0.6828         -0.1493;
   273    4.834              41               0            -206              -2              28               0         -0.4231         -0.1493;
   274    4.852              41               0            -210              -1              29               0         -0.6084         -0.0314;
   275    4.870              41               0            -214              -2              29               0         -0.6267         -0.0314;
   276    4.888              42               0            -218              -2              29               0         -0.8181         -0.1493;
   277    4.905              42               0            -222              -2              29               0         -0.7012         -0.1493;
   278    4.923              42               0            -226              -2              30               0         -0.7030         -0.1493;
   279    4.941              43               0            -230              -2              30               0         -0.5238         -0.2839;
   280    4.958              43               0            -235              -2              31               0         -0.6648         -0.0314;
   281    4.976              43               0            -239              -2              31               0         -0.5641         -0.1493;
   282    4.994              44               0            -244              -2              32               0         -0.2094         -0.1493;
   283    5.011              44               0            -248              -2              33               0         -0.5238         -0.1493;
   284    5.029              44               0            -253              -2              33               0         -0.4997         -0.1493;
   285    5.047              45               0            -257              -1              34               0         -0.4835         -0.1493;
   286    5.065              45               0            -262              -2              34               0         -0.7152         -0.2842;
   287    5.082              45               0            -267              -2              34               0         -0.7091         -0.1496;
   288    5.100              46               0            -272              -2              34               0         -0.6368         -0.1496;
   289    5.118              46               0            -277              -2              35               0         -0.4130         -0.1496;
   290    5.135              46               0            -282              -2              37               0         -0.1993         -0.1496;
   291    5.153              47               0            -287              -2              37               0         -0.6145         -0.2842;
   292    5.171              47               0            -291              -2              38               0         -0.3788         -0.0314;
   293    5.189              47               0            -296              -2              38               0         -0.4634         -0.1496;
   294    5.206              47               0            -300              -2              38               0         -0.6004         -0.1496;
   295    5.224              48               0            -305              -2              38               0         -0.6166         -0.1496;
   296    5.242              48               0            -309              -2              38               0         -0.6306         -0.1496;
   297    5.259              48               0            -314              -2              38               0         -0.6447         -0.0317;
   298    5.277              48               0            -319              -2              38               0         -0.6587         -0.1496;
   299    5.295              48               0            -324              -2              38               0         -0.6731         -0.1496;
   300    5.313              49               0            -329              -2              38               0         -0.6587         -0.1496;
   301    5.330              49               0            -334              -2              38               0         -0.6386         -0.1496;
   302    5.348              49               0            -339              -1              38               0         -0.6407         -0.0317;
   303    5.366              49               0            -344              -2              38               0         -0.6688         -0.0317;
   304    5.383              49               0            -349              -2              38               0         -0.6468         -0.1496;
   305    5.401              49               0            -354              -2              39               0         -0.6468         -0.1496;
   306    5.419              50               0            -359              -2              39               0         -0.6731         -0.1496;
   307    5.436              50               0            -364              -2              39               0         -0.4655         -0.1496;
