 Sample   Time     Commanded 1 Pos   Commanded 2 Pos  Encoder 1 Pos   Encoder 2 Pos   Encoder 3 Pos   Encoder 4 Pos   Control Effort 1  Control Effort 2
   393    6.959            5853               0          -33986               2            5510               0         -1.5696         -0.3397;
   394    6.977            5906               0          -34185               1            5564               0         -1.2958         -0.3397;
   395    6.995            5959               0          -34384               1            5617               0         -1.5253         -0.0873;
   396    7.013            6000               0          -34584               2            5670               0         -1.5678         -0.0873;
   397    7.030            6000               0          -34782               2            5723               0          2.2705         -0.3397;
   398    7.048            6000               0          -34977               1            5772               0          3.8214         -0.3400;
   399    7.066            6000               0          -35167               1            5816               0          4.1737         -0.2054;
   400    7.083            6000               0          -35351               0            5852               0          4.1551         -0.1886;
   401    7.101            6000               0          -35528              -1            5881               0          2.7280         -0.1242;
   402    7.119            6000               0          -35700              -2            5904               0          2.3065         -0.1633;
   403    7.136            6000               0          -35866               0            5922               0          1.7341         -0.3651;
   404    7.154            6000               0          -36029               0            5936               0          0.4118         -0.3062;
   405    7.172            6000               0          -36189              -1            5946               0          0.2708         -0.0534;
   406    7.190            6000               0          -36347               0            5955               0          0.1074         -0.1880;
   407    7.207            6000               0          -36503               0            5961               0         -0.0882         -0.1880;
   408    7.225            6000               0          -36658              -1            5965               0         -0.7332         -0.3059;
   409    7.243            6000               0          -36813               0            5969               0         -0.8318         -0.1877;
   410    7.260            6000               0          -36967               0            5972               0         -0.6526         -0.1877;
   411    7.278            6000               0          -37121               0            5973               0         -1.0192         -0.1877;
   412    7.296            6000               0          -37275               0            5975               0         -0.8138         -0.1877;
   413    7.314            6000               0          -37429               0            5976               0         -1.1120         -0.1877;
   414    7.331            6000               0          -37584               0            5977               0         -1.1706         -0.1874;
   415    7.349            6000               0          -37740               0            5977               0         -1.4829         -0.1874;
   416    7.367            6000               0          -37896               1            5978               0         -1.2350         -0.1874;
   417    7.384            6000               0          -38052               1            5978               0         -1.0174         -0.2054;
   418    7.402            6000               0          -38209               0            5979               0         -1.1203         -0.1874;
   419    7.420            6000               0          -38367               0            5979               0         -1.3538         -0.1874;
   420    7.438            6000               0          -38524               0            5979               0         -1.3538         -0.1874;
   421    7.455            6000               0          -38682               0            5979               0         -1.3538         -0.1874;
   422    7.473            6000               0          -38840               0            5979               0         -1.3538         -0.1871;
   423    7.491            6000               0          -38998               0            5979               0         -1.3538         -0.1871;
   424    7.508            6000               0          -39157               0            5979               0         -1.3538         -0.3217;
   425    7.526            5954               0          -39315               0            5979               0          1.1181         -0.1871;
   426    7.544            5901               0          -39471               0            5979               0          4.5433         -0.1871;
   427    7.561            5847               0          -39622              -1            5971               0          4.3736         -0.1114;
   428    7.579            5794               0          -39767              -1            5957               0          4.2903         -0.1496;
   429    7.597            5741               0          -39906              -2            5935               0          3.6914         -0.1065;
   430    7.615            5688               0          -40038              -3            5908               0          3.5400         -0.1447;
   431    7.632            5635               0          -40164              -1            5875               0          2.3248         -0.1697;
   432    7.650            5582               0          -40285              -1            5837               0          1.5989         -0.1694;
   433    7.668            5529               0          -40402              -1            5796               0          1.1194         -0.1694;
   434    7.685            5476               0          -40517              -1            5753               0          0.4341         -0.1691;
   435    7.703            5422               0          -40629              -2            5706               0          0.3028         -0.0345;
   436    7.721            5369               0          -40739              -1            5658               0          0.0229         -0.1691;
   437    7.739            5316               0          -40849              -1            5609               0         -0.1606         -0.1688;
   438    7.756            5263               0          -40956              -1            5559               0         -0.5195         -0.1688;
   439    7.774            5210               0          -41064              -1            5509               0         -0.2534         -0.1685;
   440    7.792            5157               0          -41172              -0            5457               0         -0.3400         -0.1954;
   441    7.809            5104               0          -41278              -1            5405               0         -0.3825         -0.0543;
   442    7.827            5051               0          -41384              -1            5353               0         -0.4911         -0.1685;
   443    7.845            4997               0          -41491              -1            5300               0         -0.6868         -0.1682;
   444    7.863            4944               0          -41598              -1            5247               0         -1.0516         -0.3028;
   445    7.880            4891               0          -41705               0            5194               0         -1.1300         -0.1847;
   446    7.898            4838               0          -41812              -1            5142               0         -1.0797         -0.0501;
   447    7.916            4785               0          -41918              -1            5089               0         -0.7030         -0.1679;
   448    7.933            4732               0          -42026               0            5035               0         -1.0052         -0.1679;
   449    7.951            4679               0          -42133               0            4982               0         -1.3538         -0.3022;
   450    7.969            4626               0          -42241               0            4930               0         -0.7613         -0.1844;
   451    7.986            4572               0          -42350              -1            4877               0         -0.6343         -0.0498;
   452    8.004            4519               0          -42457              -1            4823               0         -1.1926         -0.0498;
   453    8.022            4466               0          -42566              -1            4770               0         -1.0836         -0.1673;
   454    8.040            4413               0          -42675               0            4717               0         -0.7350         -0.1841;
   455    8.057            4360               0          -42783              -1            4664               0         -0.8098         -0.0495;
   456    8.075            4307               0          -42893               0            4611               0         -1.0232         -0.0491;
   457    8.093            4254               0          -43002               0            4558               0         -1.1099         -0.3019;
   458    8.110            4201               0          -43111              -1            4505               0         -0.6868         -0.3016;
   459    8.128            4147               0          -43221              -1            4452               0         -0.8458         -0.0491;
   460    8.146            4094               0          -43330               0            4398               0         -1.3214         -0.1838;
   461    8.164            4041               0          -43441              -1            4345               0         -0.8138         -0.1667;
   462    8.181            3988               0          -43552               0            4292               0         -0.5940         -0.3013;
   463    8.199            3935               0          -43663              -1            4239               0         -1.2811         -0.0488;
   464    8.217            3882               0          -43774              -1            4186               0         -1.0476         -0.1667;
   465    8.234            3829               0          -43886               0            4133               0         -0.6786         -0.1832;
   466    8.252            3776               0          -43998              -1            4079               0         -0.9850         -0.1664;
   467    8.270            3722               0          -44110               0            4026               0         -1.1542         -0.3010;
   468    8.288            3669               0          -44223              -1            3974               0         -0.8703         -0.1828;
   469    8.305            3616               0          -44335              -1            3921               0         -0.6404         -0.1661;
   470    8.323            3563               0          -44448               0            3867               0         -1.0717         -0.1828;
   471    8.341            3510               0          -44561              -1            3814               0         -1.1181         -0.1661;
   472    8.358            3457               0          -44674              -1            3761               0         -0.7189         -0.1658;
   473    8.376            3404               0          -44788               0            3708               0         -0.7573         -0.1825;
   474    8.394            3351               0          -44902              -1            3654               0         -1.2793         -0.1658;
   475    8.411            3297               0          -45016              -1            3602               0         -1.0919         -0.1654;
   476    8.429            3244               0          -45130               0            3548               0         -0.6123         -0.1822;
   477    8.447            3191               0          -45244               0            3495               0         -1.3013         -0.3001;
   478    8.465            3138               0          -45360              -1            3442               0         -1.0919         -0.3001;
   479    8.482            3085               0          -45475              -1            3389               0         -0.6807         -0.0473;
   480    8.500            3032               0          -45590              -1            3335               0         -1.1361         -0.1651;
   481    8.518            2979               0          -45707               0            3282               0         -1.2329         -0.2998;
   482    8.535            2926               0          -45823               0            3229               0         -0.8480         -0.1816;
   483    8.553            2872               0          -45939              -1            3176               0         -0.6444         -0.1648;
   484    8.571            2819               0          -46056              -1            3123               0         -1.1542         -0.1648;
   485    8.589            2766               0          -46174               0            3070               0         -1.1200         -0.2995;
   486    8.606            2713               0          -46291              -1            3017               0         -0.7210         -0.2991;
   487    8.624            2660               0          -46409              -1            2964               0         -0.9307         -0.0467;
   488    8.642            2607               0          -46527              -1            2910               0         -1.4042         -0.0467;
   489    8.659            2554               0          -46645              -1            2858               0         -0.8178         -0.1642;
   490    8.677            2501               0          -46763               0            2804               0         -0.5980         -0.2988;
   491    8.695            2447               0          -46882               0            2751               0         -1.3919         -0.1810;
   492    8.713            2394               0          -47000              -1            2698               0         -1.1383         -0.1642;
   493    8.730            2341               0          -47118              -1            2644               0         -0.6868         -0.1639;
   494    8.748            2288               0          -47237               0            2591               0         -1.4847         -0.0461;
   495    8.766            2235               0          -47357               0            2538               0         -1.2067         -0.2985;
   496    8.783            2182               0          -47477              -1            2484               0         -0.6767         -0.2985;
   497    8.801            2129               0          -47597              -1            2431               0         -1.3397         -0.0458;
   498    8.819            2076               0          -47718              -1            2378               0         -1.1239         -0.0458;
   499    8.836            2022               0          -47839               0            2325               0         -0.7995         -0.2982;
   500    8.854            1969               0          -47960               0            2272               0         -0.8480         -0.1801;
   501    8.872            1916               0          -48082              -1            2219               0         -1.0272         -0.1633;
   502    8.890            1863               0          -48204              -1            2166               0         -1.3095         -0.1633;
   503    8.907            1810               0          -48326              -1            2114               0         -0.7854         -0.0452;
   504    8.925            1757               0          -48449              -1            2061               0         -0.5095         -0.0452;
   505    8.943            1704               0          -48572               0            2007               0         -1.1563         -0.2976;
   506    8.960            1651               0          -48695               0            1954               0         -1.1966         -0.1795;
   507    8.978            1597               0          -48817              -1            1902               0         -0.8037         -0.1627;
   508    8.996            1544               0          -48940              -1            1849               0         -0.5397         -0.1627;
   509    9.014            1491               0          -49064               0            1796               0         -0.9124         -0.1792;
   510    9.031            1438               0          -49188              -1            1742               0         -1.2247         -0.0446;
   511    9.049            1385               0          -49311              -1            1690               0         -0.9951         -0.1624;
   512    9.067            1332               0          -49435               0            1637               0         -0.4994         -0.1624;
   513    9.084            1279               0          -49560               0            1584               0         -0.7451         -0.2967;
   514    9.102            1226               0          -49685              -1            1531               0         -1.1099         -0.2967;
   515    9.120            1172               0          -49809              -1            1478               0         -1.0696         -0.1621;
   516    9.138            1119               0          -49934              -1            1425               0         -0.5275         -0.1618;
   517    9.155            1066               0          -50059               0            1371               0         -1.0131         -0.2964;
   518    9.173            1013               0          -50184              -1            1318               0         -1.1563         -0.2964;
   519    9.191             960               0          -50309              -1            1265               0         -0.6746         -0.1615;
   520    9.208             907               0          -50435               0            1212               0         -0.2738         -0.1615;
   521    9.226             854               0          -50560               0            1159               0         -1.1764         -0.2961;
   522    9.244             801               0          -50686              -1            1106               0         -0.9548         -0.1612;
   523    9.261             747               0          -50812              -1            1053               0         -0.5559         -0.1612;
   524    9.279             694               0          -50938              -1            1000               0         -0.2637         -0.1612;
   525    9.297             641               0          -51064               0             947               0         -0.9023         -0.2955;
   526    9.315             588               0          -51190              -1             894               0         -1.1401         -0.2955;
   527    9.332             535               0          -51316              -1             842               0         -0.5317         -0.1609;
   528    9.350             482               0          -51442              -1             789               0         -0.3361         -0.1606;
   529    9.368             429               0          -51569              -1             736               0         -0.4832         -0.1606;
   530    9.385             376               0          -51696              -1             683               0         -0.8620         -0.1603;
   531    9.403             322               0          -51822              -1             630               0         -0.8663         -0.1603;
   532    9.421             269               0          -51949              -1             577               0         -0.4087         -0.2949;
   533    9.439             216               0          -52075              -1             524               0         -0.1044         -0.0421;
   534    9.456             163               0          -52202              -1             471               0         -1.0333         -0.1600;
   535    9.474             110               0          -52328              -1             418               0         -0.7854         -0.1600;
   536    9.492              57               0          -52454              -1             365               0         -0.3825         -0.1596;
   537    9.509               4               0          -52580              -1             312               0         -0.4591         -0.1596;
   538    9.527               0               0          -52708               0             259               0         -3.4472         -0.1593;
   539    9.545               0               0          -52839               0             209               0         -5.7982         -0.1761;
   540    9.563               0               0          -52974               0             163               0         -6.2851         -0.1761;
   541    9.580               0               0          -53114               1             124               0         -6.6233         -0.2561;
   542    9.598               0               0          -53261               2              90               0         -6.4960         -0.2054;
   543    9.616               0               0          -53415               2              64               0         -6.1893         -0.2506;
   544    9.633               0               0          -53575               2              43               0         -4.7543         -0.2176;
   545    9.651               0               0          -53742               1              27               0         -3.8492         -0.0201;
   546    9.669               0               0          -53913               1              17               0         -2.7549         -0.0754;
   547    9.686               0               0          -54088               2              10               0         -2.2671         -0.3278;
   548    9.704               0               0          -54265               2               5               0         -1.3864         -0.3281;
   549    9.722               0               0          -54443               1               1               0         -1.0519         -0.0757;
   550    9.740               0               0          -54623               1              -2               0         -1.3120         -0.1935;
   551    9.757               0               0          -54803               1              -4               0         -0.6972         -0.1935;
   552    9.775               0               0          -54984               0              -5               0         -0.9612         -0.1093;
   553    9.793               0               0          -55166              -0              -6               0         -0.3849         -0.1572;
   554    9.810               0               0          -55347               1              -7               0         -0.7778         -0.3333;
   555    9.828               0               0          -55529               1              -7               0         -0.6850         -0.1935;
   556    9.846               0               0          -55711               0              -8               0         -1.0379         -0.0589;
   557    9.864               0               0          -55893               0              -9               0         -0.7958         -0.1767;
   558    9.881               0               0          -56075               1              -9               0         -0.5781         -0.3114;
   559    9.899               0               0          -56258               0              -9               0         -0.5781         -0.0589;
   560    9.917               0               0          -56440               0              -9               0         -0.5781         -0.0589;
   561    9.934               0               0          -56622               0              -9               0         -0.5781         -0.1767;
   562    9.952               0               0          -56804               0              -9               0         -0.5781         -0.3114;
   563    9.970               0               0          -56986               0              -9               0         -0.5781         -0.0586;
   564    9.988               0               0          -57167               0              -9               0         -0.5781         -0.0586;
